id_bien;com_code;Code postal;Nombre pieces principales;Surface Carrez du 1er lot;Type local
742;69096;69520;2;29.94;Appartement
743;69243;69170;3;83.05;Appartement
744;69278;69730;5;100.55;Appartement
745;69382;69002;2;32.43;Appartement
746;69382;69002;1;27.5;Appartement
747;69384;69004;5;119.31;Appartement
748;69384;69004;2;43.01;Appartement
749;69385;69005;1;24.8;Appartement
750;72181;72000;1;16.58;Appartement
751;73257;73440;4;63.8;Appartement
752;74083;74920;2;63.12;Appartement
753;74264;74950;2;45.83;Appartement
754;75102;75002;2;18.96;Appartement
755;75103;75003;1;39.18;Appartement
756;75103;75003;1;22.61;Appartement
757;75103;75003;1;43.71;Appartement
758;75104;75004;4;62.24;Appartement
759;75105;75005;2;41;Appartement
760;75106;75006;3;81.15;Appartement
761;75106;75006;5;117.1;Appartement
762;75106;75006;3;78.74;Appartement
763;75106;75006;3;52.84;Appartement
764;75107;75007;1;15.88;Appartement
765;75109;75009;3;63.45;Appartement
766;75110;75010;3;42.01;Appartement
767;75111;75011;4;69.34;Appartement
768;75111;75011;4;49.84;Appartement
769;75113;75013;2;29.68;Appartement
770;75114;75014;2;84.8;Appartement
771;75114;75014;3;43.16;Appartement
772;75114;75014;3;41.66;Appartement
773;75114;75014;1;25.11;Appartement
774;75115;75015;3;51.43;Appartement
775;75115;75015;3;61.82;Appartement
776;75116;75016;2;59.47;Appartement
777;75117;75017;4;82.7;Appartement
778;75117;75017;2;66.21;Appartement
779;75117;75017;2;23.1;Appartement
780;75118;75018;3;60.96;Appartement
781;75118;75018;1;113.66;Appartement
782;75119;75019;1;24.38;Appartement
783;75119;75019;2;32.05;Appartement
784;75119;75019;2;30.9;Appartement
785;75120;75020;1;11.6;Appartement
786;75120;75020;3;43.7;Appartement
787;76217;76200;2;44.51;Appartement
788;77014;77210;6;130.72;Maison
789;77169;77184;2;47.32;Appartement
790;77326;77176;4;76.99;Appartement
791;77373;77340;2;32.71;Appartement
792;77438;77400;2;42;Appartement
793;77445;77176;2;43.46;Appartement
794;77468;77200;2;47.26;Appartement
795;77470;77220;3;70.09;Appartement
796;77514;77270;3;53.4;Appartement
797;78015;78570;1;34.16;Appartement
798;78092;78380;4;75.76;Appartement
799;78172;78700;4;88.05;Maison
800;78217;78680;1;25.7;Appartement
801;78423;78180;3;65.28;Appartement
802;78423;78180;2;60.09;Maison
803;78466;78630;2;46.1;Appartement
804;78490;78370;2;45.71;Appartement
805;78646;78000;2;50.33;Appartement
806;78686;78220;5;94.08;Appartement
807;81004;81000;4;91.15;Appartement
808;85288;85440;2;29.56;Appartement
809;87085;87000;1;26.38;Appartement
810;87187;87500;2;50;Appartement
811;91027;91200;3;66.23;Appartement
812;91085;91790;1;22.3;Appartement
813;91174;91100;2;39.99;Appartement
814;91228;91000;3;66.25;Appartement
815;91228;91000;2;54.36;Appartement
816;91272;91190;3;62.98;Appartement
817;91363;91460;2;42.36;Appartement
818;91549;91700;4;70.09;Maison
819;91589;91600;1;22.23;Appartement
820;91631;91480;3;50.23;Appartement
821;91691;91330;4;77.06;Maison
822;92009;92270;3;73.67;Appartement
823;92009;92270;3;66.48;Appartement
824;92012;92100;5;109.17;Appartement
825;92012;92100;2;22.05;Appartement
826;92012;92100;2;21.27;Appartement
827;92012;92100;1;20.44;Appartement
828;92012;92100;2;43.28;Appartement
829;92014;92340;2;59.53;Appartement
830;92019;92290;2;41.1;Appartement
831;92020;92320;2;38.53;Appartement
832;92025;92700;3;58.21;Appartement
833;92025;92700;4;72.8;Maison
834;92035;92250;3;63.9;Appartement
835;92044;92300;4;78.35;Appartement
836;92044;92300;4;102.14;Appartement
837;92048;92190;4;59;Appartement
838;92049;92120;3;58.03;Appartement
839;92050;92000;1;20.8;Appartement
840;92050;92000;1;21.37;Appartement
841;92051;92200;1;28.86;Appartement
842;92051;92200;1;34.1;Appartement
843;92062;92800;1;37.71;Appartement
844;92063;92500;1;22.21;Appartement
845;92063;92500;1;50.86;Appartement
846;92073;92150;2;66.73;Appartement
847;92075;92170;2;22.9;Appartement
848;93008;93000;2;36.9;Appartement
849;93010;93140;3;62.23;Appartement
850;93031;93800;1;27.7;Appartement
851;93049;93360;4;63.08;Appartement
852;93066;93200;3;68.06;Appartement
853;93074;93410;1;24.55;Appartement
854;94015;94360;5;122.88;Maison
855;94016;94230;5;80.36;Appartement
856;94028;94000;4;100.3;Maison
857;94033;94120;4;100.96;Appartement
858;94044;94450;3;67.24;Appartement
859;94046;94700;3;63.03;Appartement
860;94068;94100;3;59.44;Appartement
861;94068;94100;3;59.34;Appartement
862;94080;94300;3;45.88;Appartement
863;95060;95550;5;93.89;Appartement
864;95127;95800;1;18.84;Appartement
865;95205;95440;2;35.62;Appartement
866;95218;95610;5;103.19;Maison
867;95428;95160;3;72.63;Appartement
868;95491;95130;5;92.54;Appartement
869;95500;95300;0;29.67;Maison
870;95607;95150;5;84.85;Maison
871;972226;97227;2;42.66;Appartement
872;1173;1170;2;45.36;Appartement
873;6004;6600;2;51.24;Appartement
874;6004;6160;2;54.26;Appartement
875;6012;6240;3;88.39;Appartement
876;6012;6240;2;38;Appartement
877;6029;6150;2;25.68;Appartement
878;6079;6210;1;34.94;Appartement
879;6088;6300;1;13.69;Appartement
880;6088;6300;3;68.35;Appartement
881;6114;6730;2;45.5;Appartement
882;6155;6220;2;24.85;Appartement
883;10387;10000;1;26.48;Appartement
884;11170;11430;2;31.21;Maison
885;13005;13400;1;34.41;Appartement
886;13005;13400;3;64.23;Appartement
887;13028;13600;1;21.12;Appartement
888;13028;13600;3;53.45;Appartement
889;13086;13360;2;55;Appartement
890;13201;13001;3;68.8;Appartement
891;13202;13002;3;84.67;Appartement
892;13204;13004;3;90.06;Appartement
893;13205;13005;2;49.13;Appartement
894;13205;13005;3;57.46;Appartement
895;13206;13006;1;23.07;Appartement
896;13208;13008;1;27.15;Appartement
897;13208;13008;1;22.23;Appartement
898;13212;13012;4;76.28;Appartement
899;13213;13013;4;66;Appartement
900;13213;13013;5;107.3;Appartement
901;14220;14800;4;66.36;Appartement
902;14220;14800;1;29.38;Appartement
903;14225;14160;2;31.48;Appartement
904;14338;14510;2;32.77;Appartement
905;14715;14360;2;28.89;Appartement
906;18033;18000;4;114.48;Appartement
907;24037;24100;2;55.53;Appartement
908;28085;28000;4;98.03;Maison
909;2A004;20090;3;72;Appartement
910;2A004;20000;1;41.77;Appartement
911;2A139;20137;2;37.59;Maison
912;30133;30240;1;38.29;Appartement
913;30189;30000;4;76.95;Appartement
914;30189;30000;4;77.2;Appartement
915;30334;30700;5;80.15;Appartement
916;31555;31300;2;38.29;Appartement
917;31555;31200;2;42.56;Appartement
918;31555;31500;3;59.36;Appartement
919;31555;31400;1;18.38;Appartement
920;33009;33120;1;28.64;Appartement
921;33063;33800;2;20.05;Appartement
922;33063;33000;2;41.9;Appartement
923;33063;33000;1;22.8;Appartement
924;33063;33200;4;82.42;Appartement
925;33063;33200;3;48.17;Maison
926;33199;33470;4;88.19;Maison
927;33236;33970;3;95.46;Appartement
928;33281;33700;4;83.34;Appartement
929;33522;33400;1;20.4;Appartement
930;34108;34110;2;36.2;Appartement
931;34301;34200;4;59.04;Appartement
932;35093;35800;2;44.38;Appartement
933;35226;35720;4;67;Appartement
934;35238;35000;2;41.46;Appartement
935;35238;35000;4;76.74;Appartement
936;37195;37520;3;68.01;Appartement
937;37261;37000;2;61.54;Appartement
938;38185;38000;4;128.22;Appartement
939;38185;38000;3;71.79;Appartement
940;38191;38750;2;35.57;Appartement
941;38253;38860;3;71.73;Appartement
942;38384;38590;4;95.87;Maison
943;38485;38170;2;19;Appartement
944;40088;40100;4;84.77;Appartement
945;40296;40510;1;25.53;Appartement
946;41018;41000;2;45.59;Appartement
947;42005;42160;1;37.43;Appartement
948;42187;42300;6;120.99;Appartement
949;42218;42100;2;28.44;Appartement
950;42299;42600;3;63.1;Appartement
951;44047;44220;3;49.26;Appartement
952;44109;44200;4;68.55;Appartement
953;44109;44000;6;153.37;Appartement
954;44109;44100;3;62.1;Appartement
955;44109;44300;1;28.47;Appartement
956;45234;45000;5;150.95;Appartement
957;45234;45000;3;88.98;Appartement
958;49007;49100;4;78.2;Appartement
959;49007;49100;5;97.9;Appartement
960;50147;50200;2;35.68;Appartement
961;50197;50450;6;65.47;Maison
962;51230;51200;3;72.87;Appartement
963;56007;56400;3;179.73;Appartement
964;59139;59540;2;56.23;Maison
965;59178;59500;3;57.69;Appartement
966;59250;59134;3;47;Appartement
967;59350;59800;5;187.1;Appartement
968;59368;59110;3;72.5;Appartement
969;59368;59110;4;107.8;Appartement
970;60057;60000;2;34.35;Appartement
971;60175;60100;2;48.21;Appartement
972;60414;60160;4;84.09;Appartement
973;60612;60300;2;62;Appartement
974;66003;66110;2;32.19;Appartement
975;69081;69130;4;88.14;Appartement
976;69081;69130;3;206.78;Maison
977;69088;69270;3;71.6;Appartement
978;69163;69650;6;140.2;Appartement
979;69381;69001;2;33.53;Appartement
980;69381;69001;4;73.39;Appartement
981;69383;69003;1;26.56;Appartement
982;69389;69009;2;53.63;Appartement
983;73008;73100;3;47.44;Appartement
984;73109;73220;6;131.26;Appartement
985;73150;73210;1;21.64;Appartement
986;74189;74130;2;24.56;Appartement
987;75101;75001;2;61.41;Appartement
988;75101;75001;1;27.83;Appartement
989;75102;75002;2;83.62;Appartement
990;75102;75002;1;21.75;Appartement
991;75102;75002;3;56.08;Appartement
992;75104;75004;2;45.6;Appartement
993;75109;75009;4;83.13;Appartement
994;75110;75010;5;119.1;Appartement
995;75111;75011;3;50.67;Appartement
996;75111;75011;2;20.52;Appartement
997;75111;75011;4;65.62;Appartement
998;75112;75012;2;38.89;Appartement
999;75115;75015;1;31.03;Appartement
1000;75115;75015;2;39.1;Appartement
1001;75115;75015;1;22.77;Appartement
1002;75116;75016;4;145.22;Appartement
1003;75116;75016;4;78.96;Appartement
1004;75117;75017;4;56.64;Appartement
1005;75117;75017;3;90.13;Appartement
1006;75117;75017;1;23.57;Appartement
1007;75117;75017;2;17.07;Appartement
1008;75117;75017;2;29.92;Appartement
1009;75118;75018;3;54.15;Appartement
1010;75118;75018;2;59.72;Appartement
1011;75118;75018;1;12.46;Appartement
1012;75118;75018;3;58.12;Appartement
1013;75118;75018;2;36.24;Appartement
1014;75118;75018;3;64.43;Appartement
1015;75118;75018;1;9.19;Appartement
1016;75118;75018;1;17.13;Appartement
1017;75118;75018;1;18.98;Appartement
1018;75119;75019;3;42.95;Appartement
1019;75120;75020;1;7.93;Appartement
1020;76341;76700;2;53.66;Appartement
1021;76351;76620;3;69;Appartement
1022;77014;77210;2;33.73;Appartement
1023;77096;77590;1;34.87;Appartement
1024;77108;77500;3;69.4;Maison
1025;77152;77190;3;67.54;Appartement
1026;77186;77300;2;41.61;Appartement
1027;77186;77300;2;33.15;Appartement
1028;77251;77127;4;75.4;Appartement
1029;77259;77230;1;31.37;Appartement
1030;77373;77340;1;25.28;Appartement
1031;77385;77510;4;66.85;Appartement
1032;77449;77700;2;43;Appartement
1033;77449;77700;4;79.49;Appartement
1034;77449;77700;3;66.36;Appartement
1035;78124;78420;1;14.4;Appartement
1036;78158;78150;3;76.8;Appartement
1037;78297;78280;1;85.19;Appartement
1038;78311;78800;2;61.22;Appartement
1039;78380;78580;1;21.11;Appartement
1040;78396;78600;5;78.71;Maison
1041;78650;78110;2;50.64;Appartement
1042;80021;80090;4;126.73;Appartement
1043;82121;82000;5;89.67;Appartement
1044;83016;83330;2;48.51;Appartement
1045;83027;83740;2;52.04;Appartement
1046;83062;83130;2;53.78;Appartement
1047;83069;83400;1;33.12;Appartement
1048;83070;83980;1;20.69;Appartement
1049;83123;83110;4;86.68;Maison
1050;83126;83500;2;71.48;Appartement
1051;83144;83160;3;60.15;Appartement
1052;83153;83430;1;30.66;Appartement
1053;84147;84530;2;82;Appartement
1054;91027;91200;2;38.23;Appartement
1055;91027;91200;2;49.98;Appartement
1056;91086;91070;3;64.53;Appartement
1057;91174;91100;1;15.8;Appartement
1058;91421;91230;2;31.17;Appartement
1059;91477;91120;3;63.2;Appartement
1060;91549;91700;2;40.64;Appartement
1061;91589;91600;2;47.71;Maison
1062;91600;91450;1;26.54;Appartement
1063;91657;91270;3;65.02;Appartement
1064;91685;91700;4;66.83;Appartement
1065;92004;92600;5;136.51;Appartement
1066;92004;92600;3;62.24;Appartement
1067;92004;92600;4;74.55;Appartement
1068;92012;92100;2;32.34;Appartement
1069;92012;92100;2;37.38;Appartement
1070;92012;92100;3;65.55;Appartement
1071;92012;92100;1;17.11;Appartement
1072;92014;92340;4;74.1;Appartement
1073;92022;92370;4;73.01;Appartement
1074;92022;92370;3;57.82;Appartement
1075;92024;92110;2;36.03;Appartement
1076;92025;92700;2;60.34;Appartement
1077;92026;92400;1;20.17;Appartement
1078;92032;92260;3;55.15;Appartement
1079;92044;92300;1;33.91;Appartement
1080;92048;92190;2;30.62;Appartement
1081;92049;92120;2;56.89;Appartement
1082;92050;92000;4;83.21;Appartement
1083;92050;92000;3;76.68;Appartement
1084;92051;92200;2;27.52;Appartement
1085;92051;92200;3;84.02;Appartement
1086;92062;92800;4;91.9;Appartement
1087;92064;92210;4;94.65;Appartement
1088;92073;92150;2;42.05;Appartement
1089;92073;92150;4;94.45;Maison
1090;92075;92170;4;65.63;Appartement
1091;93013;93350;3;59.2;Appartement
1092;93045;93260;2;38.71;Appartement
1093;93045;93260;1;17.15;Appartement
1094;93046;93190;4;68.38;Appartement
1095;93057;93320;3;65.18;Appartement
1096;93064;93110;3;64.77;Appartement
1097;93070;93400;3;47.42;Appartement
1098;93070;93400;3;66.11;Appartement
1099;93071;93270;3;50.8;Appartement
1100;93072;93240;4;69.3;Appartement
1101;94004;94470;3;67.48;Appartement
1102;94015;94360;6;117;Appartement
1103;94022;94600;2;27.5;Appartement
1104;94022;94600;2;28.73;Appartement
1105;94022;94600;3;59.6;Appartement
1106;94043;94270;1;37.87;Appartement
1107;94047;94520;1;19.13;Appartement
1108;94059;94420;4;119.02;Maison
1109;94065;94150;3;52.03;Appartement
1110;94069;94410;1;21.8;Appartement
1111;94071;94370;2;70.46;Appartement
1112;94078;94190;4;68.04;Appartement
1113;94080;94300;3;48.12;Appartement
1114;94081;94400;4;64.46;Appartement
1115;95039;95430;2;111.65;Appartement
1116;95056;95270;5;86.84;Maison
1117;95203;95600;4;83.63;Appartement
1118;95256;95740;3;69.02;Appartement
1119;95424;95370;5;90.7;Maison
1120;95452;95590;3;59.61;Appartement
1121;95607;95150;4;84.58;Appartement
1122;972229;97233;1;31.95;Appartement
1123;1244;1800;5;120.5;Maison
1124;2408;2000;2;39.97;Appartement
1125;2722;2200;5;142.98;Appartement
1126;4073;4400;1;29.74;Appartement
1127;6004;6600;3;51.17;Appartement
1128;6027;6800;1;26.45;Appartement
1129;6029;6400;1;40.33;Appartement
1130;6032;6320;2;52.73;Appartement
1131;6057;6440;4;71.56;Appartement
1132;6084;6370;3;100.21;Maison
1133;6088;6200;5;96.39;Maison
1134;6088;6300;2;34.31;Appartement
1135;6088;6000;2;56.45;Appartement
1136;6088;6000;4;78.45;Appartement
1137;6088;6000;1;34.04;Appartement
1138;6088;6200;2;55.44;Appartement
1139;6088;6000;2;31.43;Appartement
1140;6108;6550;3;66.2;Appartement
1141;6120;6660;3;43.89;Appartement
1142;6155;6220;2;48.68;Appartement
1143;6155;6220;1;27.59;Appartement
1144;6161;6270;3;31.99;Appartement
1145;6161;6270;4;100.55;Appartement
1146;7100;7140;3;28.27;Maison
1147;7259;7700;3;59.1;Appartement
1148;10333;10120;2;50;Appartement
1149;11170;11430;3;37.57;Appartement
1150;11202;11370;1;20.23;Appartement
1151;11202;11370;2;20.13;Appartement
1152;11202;11370;3;24.52;Maison
1153;11262;11100;3;58.01;Appartement
1154;11266;11210;2;35.63;Appartement
1155;13022;13260;3;58.26;Appartement
1156;13201;13001;4;140.1;Appartement
1157;13202;13002;2;16.87;Appartement
1158;13202;13002;3;51.66;Appartement
1159;13203;13003;3;62.24;Appartement
1160;13203;13003;2;39.78;Appartement
1161;13204;13004;1;29.22;Appartement
1162;13204;13004;3;59.66;Appartement
1163;13205;13005;2;41.78;Appartement
1164;13206;13006;3;34.36;Appartement
1165;13207;13007;4;64.28;Appartement
1166;13209;13009;3;58;Appartement
1167;13210;13010;4;81.7;Appartement
1168;13213;13013;6;95.65;Maison
1169;13213;13013;4;61.23;Appartement
1170;13213;13013;4;80.67;Appartement
1171;13215;13015;2;33.51;Appartement
1172;13215;13015;4;74.13;Appartement
1173;14079;14910;2;50.83;Appartement
1174;14220;14800;1;29.02;Appartement
1175;14220;14800;1;24.82;Appartement
1176;14338;14510;5;90;Appartement
1177;14338;14510;3;38.2;Maison
1178;17415;17100;3;70.05;Appartement
1179;17421;17600;2;35.83;Appartement
1180;22136;22600;3;141.89;Appartement
1181;24037;24100;2;36.21;Appartement
1182;25056;25000;2;69.14;Appartement
1183;25056;25000;2;36.08;Appartement
1184;25084;25320;4;60.07;Appartement
1185;26064;26120;3;85.56;Appartement
1186;28085;28000;2;54.53;Appartement
1187;28085;28000;1;12.57;Appartement
1188;29019;29200;2;46.99;Appartement
1189;2A041;20169;1;52.43;Appartement
1190;30062;30420;2;27.42;Appartement
1191;31116;31780;2;42.31;Appartement
1192;33039;33130;2;39.53;Appartement
1193;33039;33130;3;65;Appartement
1194;33063;33100;2;45.56;Appartement
1195;33063;33800;2;55.46;Appartement
1196;33063;33000;3;62.05;Appartement
1197;33063;33200;5;82.19;Appartement
1198;33119;33150;1;21.93;Appartement
1199;33312;33290;2;22.39;Appartement
1200;33318;33600;3;62.8;Appartement
1201;33318;33600;1;32.57;Appartement
1202;33376;33160;3;71.34;Maison
1203;33522;33400;2;48.03;Appartement
1204;33522;33400;1;20.67;Appartement
1205;33529;33260;4;78.4;Appartement
1206;34003;34300;2;30.37;Appartement
1207;34023;34540;1;18.92;Appartement
1208;34023;34540;1;16.03;Appartement
1209;34023;34540;1;21.63;Appartement
1210;34023;34540;1;19.97;Appartement
1211;34032;34500;2;38.59;Appartement
1212;34032;34500;5;78.95;Appartement
1213;34039;34140;1;25.04;Appartement
1214;34108;34110;3;47.05;Appartement
1215;34152;34380;4;90.27;Maison
1216;34157;34140;3;40.2;Maison
1217;34301;34200;3;58.53;Appartement
1218;34307;34160;4;91;Appartement
1219;34324;34350;3;43.1;Maison
1220;34327;34740;3;48.51;Appartement
1221;34333;34110;2;40.67;Maison
1222;35288;35400;2;28.87;Appartement
1223;37109;37230;4;80.7;Maison
1224;37261;37000;4;76.45;Appartement
1225;37261;37000;3;58.58;Appartement
1226;37261;37000;1;29.49;Appartement
1227;38179;38610;3;48.3;Appartement
1228;38185;38100;3;79.09;Appartement
1229;38185;38100;2;46.4;Appartement
1230;38186;38650;2;55;Appartement
1231;38225;38112;2;33.55;Appartement
1232;38229;38240;2;59.14;Appartement
1233;38563;38500;4;76.73;Appartement
1234;39097;39300;1;21.15;Appartement
1235;39198;39100;1;71.48;Appartement
1236;40065;40130;2;47.14;Appartement
